"","participant","song","valence_target","arousal_target","affectcat","songmark","word","songtrials_this_trial_n","rep_number","trial_number","arousal_rating","valence_rating","liking","emotion_rating","emotion_target","anxious","ashamed","scared","alert","angry","happy","active","sad","guilty","tender","frustrated","excited","na"
"2964","094","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ANXIOUS",9,1,25,5,5,5,1,"happy",1,1,1,5,1,4,5,1,1,2,1,5,NA
"2965","094","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANXIOUS",10,1,26,1,1,3,4,"tender",4,2,2,1,1,1,1,5,3,1,1,1,NA
"2966","094","30MonoWAV/30MonoH1.wav","positive","high",1,5,"GUILTY",11,1,27,3,4,2,1,"happy",1,1,1,5,1,4,4,1,1,1,1,4,NA
"2967","094","30MonoWAV/30MonoF4.wav","negative","high",2,4,"HAPPY",12,1,28,2,1,4,1,"fear",5,2,4,5,2,1,5,1,3,1,3,4,NA
"2968","094","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ANXIOUS",13,1,29,3,1,4,5,"fear",5,3,3,5,4,1,4,1,4,1,3,4,NA
"2969","094","30MonoWAV/30MonoT2.wav","positive","low",4,14,"FRUSTRATED",14,1,30,3,4,4,1,"tender",2,1,1,2,1,4,1,1,1,5,1,2,NA
"2970","094","30MonoWAV/30MonoT4.wav","positive","low",4,16,"EXCITED",15,1,31,3,4,4,5,"tender",1,1,1,4,1,4,2,1,1,5,1,5,NA
"2971","095","30MonoWAV/30MonoF3.wav","negative","high",2,3,"EXCITED",0,0,0,3,2,1,2,"fear",3,1,1,3,1,1,1,1,1,1,1,2,NA
"2972","095","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ANXIOUS",1,0,1,2,3,3,1,"sad",1,1,1,1,1,3,1,2,1,4,1,1,NA
"2973","095","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ANXIOUS",2,0,2,4,4,3,1,"happy",1,1,1,2,1,5,4,1,1,1,1,4,NA
"2974","095","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ANGRY",3,0,3,1,1,1,3,"fear",4,1,3,2,3,1,3,3,1,1,1,1,NA
"2975","095","30MonoWAV/30MonoH2.wav","positive","high",1,6,"TENDER",4,0,4,2,3,2,1,"happy",1,1,1,2,1,3,2,1,1,1,1,2,NA
"2976","095","30MonoWAV/30MonoF2.wav","negative","high",2,2,"GUILTY",5,0,5,1,1,1,1,"fear",3,1,2,3,1,1,2,1,1,1,1,1,NA
"2977","095","30MonoWAV/30MonoS4.wav","negative","low",3,12,"SCARED",6,0,6,1,1,3,1,"sad",1,1,1,2,1,1,1,4,1,3,1,1,NA
"2978","095","30MonoWAV/30MonoT4.wav","positive","low",4,16,"EXCITED",7,0,7,3,4,3,2,"tender",1,1,1,2,1,4,2,1,1,3,1,2,NA
"2979","095","30MonoWAV/30MonoS2.wav","negative","low",3,10,"TENDER",8,0,8,1,2,2,3,"sad",1,2,1,1,1,1,1,3,1,3,1,1,NA
"2980","095","30MonoWAV/30MonoT3.wav","positive","low",4,15,"ANXIOUS",9,0,9,1,2,1,1,"tender",1,1,1,1,1,2,1,1,1,2,3,1,NA
"2981","095","30MonoWAV/30MonoH3.wav","positive","high",1,7,"EXCITED",10,0,10,3,3,2,3,"happy",1,1,1,2,1,3,2,1,1,1,1,3,NA
"2982","095","30MonoWAV/30MonoT2.wav","positive","low",4,14,"HAPPY",11,0,11,1,4,3,3,"tender",1,1,1,1,1,3,1,1,1,3,1,1,NA
"2983","095","30MonoWAV/30MonoF1.wav","negative","high",2,1,"FRUSTRATED",12,0,12,3,1,1,2,"fear",2,1,2,4,1,1,2,1,1,1,2,2,NA
"2984","095","30MonoWAV/30MonoS3.wav","negative","low",3,11,"HAPPY",13,0,13,1,1,2,1,"sad",1,2,1,1,1,1,1,2,1,1,1,1,NA
"2985","095","30MonoWAV/30MonoT1.wav","positive","low",4,13,"SAD",14,0,14,1,2,2,2,"tender",1,1,1,1,1,2,1,2,1,4,1,1,NA
"2986","095","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ASHAMED",15,0,15,4,4,3,1,"happy",1,1,1,3,1,4,3,1,1,1,1,2,NA
"2987","095","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ALERT",0,1,16,1,4,3,1,"tender",1,1,1,1,1,4,2,1,1,4,1,2,NA
"2988","095","30MonoWAV/30MonoT3.wav","positive","low",4,15,"EXCITED",1,1,17,1,1,1,1,"tender",1,1,1,1,2,1,1,1,1,1,3,1,NA
"2989","095","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ASHAMED",2,1,18,1,1,3,1,"sad",1,1,1,1,1,2,1,3,1,4,1,1,NA
"2990","095","30MonoWAV/30MonoH1.wav","positive","high",1,5,"GUILTY",3,1,19,3,4,3,1,"happy",1,1,1,3,1,4,3,1,1,1,1,2,NA
"2991","095","30MonoWAV/30MonoT2.wav","positive","low",4,14,"SAD",4,1,20,1,3,3,3,"tender",1,1,1,1,1,2,1,3,1,4,1,1,NA
"2992","095","30MonoWAV/30MonoH3.wav","positive","high",1,7,"TENDER",5,1,21,2,3,2,1,"happy",1,1,1,2,1,3,3,1,1,1,1,2,NA
"2993","095","30MonoWAV/30MonoF3.wav","negative","high",2,3,"SCARED",6,1,22,2,1,1,2,"fear",3,1,2,3,1,1,2,1,1,1,1,1,NA
"2994","095","30MonoWAV/30MonoF2.wav","negative","high",2,2,"TENDER",7,1,23,1,1,1,1,"fear",2,1,2,2,1,1,1,1,1,1,1,1,NA
"2995","095","30MonoWAV/30MonoS1.wav","negative","low",3,9,"SCARED",8,1,24,1,2,2,1,"sad",1,1,1,1,1,2,1,2,1,3,1,1,NA
"2996","095","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ANXIOUS",9,1,25,3,3,3,1,"happy",1,1,1,3,1,3,3,1,1,1,1,4,NA
"2997","095","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ALERT",10,1,26,1,2,2,1,"sad",1,1,1,1,1,1,1,2,1,3,1,1,NA
"2998","095","30MonoWAV/30MonoF1.wav","negative","high",2,1,"SAD",11,1,27,3,1,1,1,"fear",3,1,2,4,1,1,2,1,1,1,1,1,NA
"2999","095","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANXIOUS",12,1,28,1,2,2,1,"tender",1,1,1,1,1,2,1,1,1,3,1,1,NA
"3000","095","30MonoWAV/30MonoH2.wav","positive","high",1,6,"SCARED",13,1,29,3,3,2,1,"happy",1,1,1,2,1,2,3,1,1,1,1,3,NA
"3001","095","30MonoWAV/30MonoF4.wav","negative","high",2,4,"HAPPY",14,1,30,2,1,1,1,"fear",3,1,2,3,1,1,2,1,1,1,1,1,NA
"3002","095","30MonoWAV/30MonoS3.wav","negative","low",3,11,"TENDER",15,1,31,1,1,1,2,"sad",2,1,1,1,1,1,1,3,1,2,1,1,NA
"3003","096","30MonoWAV/30MonoF1.wav","negative","high",2,1,"SAD",0,0,0,4,1,1,1,"fear",1,1,1,4,1,1,3,1,1,1,1,1,NA
"3004","096","30MonoWAV/30MonoT4.wav","positive","low",4,16,"FRUSTRATED",1,0,1,4,5,5,1,"tender",1,1,1,4,1,4,4,1,1,4,1,3,NA
"3005","096","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ALERT",2,0,2,4,1,2,5,"fear",1,1,1,5,1,1,1,1,1,1,1,1,NA
"3006","096","30MonoWAV/30MonoS1.wav","negative","low",3,9,"SCARED",3,0,3,1,1,2,1,"sad",1,1,1,1,1,1,1,3,1,3,1,1,NA
"3007","096","30MonoWAV/30MonoS2.wav","negative","low",3,10,"SCARED",4,0,4,1,1,2,1,"sad",1,1,1,1,1,1,1,2,1,2,1,1,NA
"3008","096","30MonoWAV/30MonoT3.wav","positive","low",4,15,"GUILTY",5,0,5,3,3,3,1,"tender",1,1,1,3,1,1,1,1,1,2,1,1,NA
"3009","096","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ACTIVE",6,0,6,1,1,1,1,"sad",1,1,1,1,1,1,1,3,1,2,1,1,NA
"3010","096","30MonoWAV/30MonoS3.wav","negative","low",3,11,"GUILTY",7,0,7,1,1,1,1,"sad",3,1,1,1,1,1,1,2,1,1,1,1,NA
"3011","096","30MonoWAV/30MonoF2.wav","negative","high",2,2,"HAPPY",8,0,8,1,1,1,1,"fear",3,1,4,3,1,1,1,1,1,1,1,1,NA
"3012","096","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ACTIVE",9,0,9,4,4,4,4,"happy",1,1,1,4,1,4,4,1,1,1,1,4,NA
"3013","096","30MonoWAV/30MonoT2.wav","positive","low",4,14,"SCARED",10,0,10,1,2,1,1,"tender",1,1,1,1,1,1,1,1,1,2,1,1,NA
"3014","096","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANGRY",11,0,11,2,1,2,1,"tender",1,1,1,1,1,2,1,2,1,4,1,1,NA
"3015","096","30MonoWAV/30MonoH2.wav","positive","high",1,6,"SCARED",12,0,12,4,3,3,1,"happy",1,1,1,3,1,2,1,1,1,1,1,4,NA
"3016","096","30MonoWAV/30MonoF3.wav","negative","high",2,3,"FRUSTRATED",13,0,13,2,1,2,1,"fear",1,1,1,2,1,1,1,1,1,1,1,2,NA
"3017","096","30MonoWAV/30MonoH3.wav","positive","high",1,7,"SCARED",14,0,14,4,4,4,1,"happy",1,1,1,4,1,4,4,1,1,1,1,4,NA
"3018","096","30MonoWAV/30MonoH1.wav","positive","high",1,5,"FRUSTRATED",15,0,15,4,3,4,1,"happy",1,1,1,4,1,3,3,1,1,1,1,3,NA
"3019","096","30MonoWAV/30MonoS1.wav","negative","low",3,9,"GUILTY",0,1,16,1,1,1,1,"sad",1,1,1,1,1,1,1,2,1,1,1,1,NA
"3020","096","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ACTIVE",1,1,17,1,1,2,1,"sad",1,1,1,2,1,1,1,2,1,2,1,1,NA
"3021","096","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ASHAMED",2,1,18,3,3,3,1,"tender",1,1,1,3,1,3,2,1,1,3,1,2,NA
"3022","096","30MonoWAV/30MonoH3.wav","positive","high",1,7,"HAPPY",3,1,19,4,4,4,4,"happy",1,1,1,4,1,4,4,1,1,1,1,4,NA
"3023","096","30MonoWAV/30MonoS4.wav","negative","low",3,12,"FRUSTRATED",4,1,20,1,1,1,1,"sad",1,1,1,1,1,1,1,4,1,3,1,1,NA
"3024","096","30MonoWAV/30MonoH1.wav","positive","high",1,5,"SCARED",5,1,21,4,4,4,1,"happy",1,1,1,4,1,4,4,1,1,1,1,4,NA
"3025","096","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ASHAMED",6,1,22,2,2,3,1,"tender",1,1,1,2,1,1,1,2,1,2,1,1,NA
"3026","096","30MonoWAV/30MonoS3.wav","negative","low",3,11,"EXCITED",7,1,23,1,1,1,1,"sad",1,1,1,2,1,1,1,2,1,2,1,1,NA
"3027","096","30MonoWAV/30MonoH2.wav","positive","high",1,6,"GUILTY",8,1,24,3,3,3,1,"happy",1,1,1,3,1,3,3,1,1,1,1,3,NA
"3028","096","30MonoWAV/30MonoF2.wav","negative","high",2,2,"SAD",9,1,25,2,1,1,1,"fear",4,1,4,4,1,1,1,1,1,1,1,1,NA
"3029","096","30MonoWAV/30MonoF1.wav","negative","high",2,1,"TENDER",10,1,26,1,1,1,1,"fear",4,1,3,4,1,1,1,1,1,1,1,1,NA
"3030","096","30MonoWAV/30MonoH4.wav","positive","high",1,8,"EXCITED",11,1,27,4,4,4,4,"happy",1,1,1,4,1,4,4,1,1,1,1,4,NA
"3031","096","30MonoWAV/30MonoT1.wav","positive","low",4,13,"FRUSTRATED",12,1,28,1,2,2,1,"tender",1,1,1,2,1,2,2,1,1,2,1,1,NA
"3032","096","30MonoWAV/30MonoT3.wav","positive","low",4,15,"ACTIVE",13,1,29,2,4,3,1,"tender",1,1,1,1,1,2,1,1,1,3,1,2,NA
"3033","096","30MonoWAV/30MonoF3.wav","negative","high",2,3,"GUILTY",14,1,30,1,1,1,1,"fear",1,1,1,4,1,1,4,1,1,1,1,1,NA
"3034","096","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ALERT",15,1,31,4,2,2,4,"fear",1,1,1,4,1,1,4,1,1,1,1,1,NA
"3035","097","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ANGRY",0,0,0,2,2,2,2,"sad",2,2,3,2,2,2,1,3,3,1,2,2,NA
"3036","097","30MonoWAV/30MonoH3.wav","positive","high",1,7,"ACTIVE",1,0,1,4,4,3,4,"happy",2,2,2,4,1,3,4,1,2,3,3,4,NA
"3037","097","30MonoWAV/30MonoF4.wav","negative","high",2,4,"GUILTY",2,0,2,4,2,3,3,"fear",4,2,2,5,3,1,5,2,3,2,2,2,NA
"3038","097","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ALERT",3,0,3,1,1,1,1,"sad",3,2,2,1,2,1,1,4,3,2,2,1,NA
"3039","097","30MonoWAV/30MonoT1.wav","positive","low",4,13,"HAPPY",4,0,4,2,2,2,2,"tender",4,3,2,2,1,2,2,2,3,3,3,2,NA
"3040","097","30MonoWAV/30MonoF2.wav","negative","high",2,2,"SCARED",5,0,5,2,1,1,4,"fear",4,2,4,5,3,1,1,2,3,2,3,1,NA
"3041","097","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ANGRY",6,0,6,2,4,3,1,"tender",2,1,1,2,1,4,3,2,1,3,2,3,NA
"3042","097","30MonoWAV/30MonoH4.wav","positive","high",1,8,"SAD",7,0,7,4,4,3,1,"happy",1,1,1,5,1,4,4,1,1,3,1,5,NA
"3043","097","30MonoWAV/30MonoF1.wav","negative","high",2,1,"SAD",8,0,8,2,1,2,1,"fear",5,2,3,3,4,1,2,1,2,2,3,2,NA
"3044","097","30MonoWAV/30MonoF3.wav","negative","high",2,3,"HAPPY",9,0,9,1,2,1,1,"fear",4,1,2,3,4,1,3,2,3,1,4,1,NA
"3045","097","30MonoWAV/30MonoS3.wav","negative","low",3,11,"EXCITED",10,0,10,1,1,1,1,"sad",2,2,2,1,2,1,1,2,3,1,3,1,NA
"3046","097","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ASHAMED",11,0,11,3,4,3,1,"happy",1,1,1,4,1,4,4,1,2,3,1,4,NA
"3047","097","30MonoWAV/30MonoS2.wav","negative","low",3,10,"ALERT",12,0,12,1,2,1,1,"sad",3,2,2,1,2,1,1,2,3,1,2,1,NA
"3048","097","30MonoWAV/30MonoH1.wav","positive","high",1,5,"FRUSTRATED",13,0,13,2,3,2,1,"happy",2,1,1,4,1,3,4,1,2,3,1,3,NA
"3049","097","30MonoWAV/30MonoT2.wav","positive","low",4,14,"SAD",14,0,14,2,2,1,2,"tender",2,1,2,2,2,1,2,2,1,3,2,3,NA
"3050","097","30MonoWAV/30MonoT3.wav","positive","low",4,15,"FRUSTRATED",15,0,15,1,4,3,1,"tender",2,1,1,2,1,4,2,1,2,4,1,3,NA
"3051","097","30MonoWAV/30MonoS3.wav","negative","low",3,11,"SCARED",0,1,16,1,1,1,1,"sad",3,4,1,2,2,1,2,3,2,2,3,1,NA
"3052","097","30MonoWAV/30MonoH2.wav","positive","high",1,6,"EXCITED",1,1,17,4,4,4,4,"happy",1,1,1,4,1,3,5,1,1,3,1,4,NA
"3053","097","30MonoWAV/30MonoT2.wav","positive","low",4,14,"FRUSTRATED",2,1,18,3,3,3,1,"tender",2,1,1,4,1,3,4,1,2,3,1,4,NA
"3054","097","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ANXIOUS",3,1,19,1,2,2,3,"sad",3,3,2,2,1,1,2,1,2,2,3,2,NA
"3055","097","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ANGRY",4,1,20,2,1,3,3,"fear",3,2,3,3,3,2,4,1,4,2,3,3,NA
"3056","097","30MonoWAV/30MonoS2.wav","negative","low",3,10,"GUILTY",5,1,21,2,1,1,2,"sad",2,2,3,2,2,1,1,4,2,3,2,1,NA
"3057","097","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ALERT",6,1,22,3,2,4,4,"fear",4,1,3,4,2,1,5,2,2,3,2,4,NA
"3058","097","30MonoWAV/30MonoF2.wav","negative","high",2,2,"EXCITED",7,1,23,2,1,2,3,"fear",5,1,3,4,2,1,3,1,2,1,2,3,NA
"3059","097","30MonoWAV/30MonoH4.wav","positive","high",1,8,"SAD",8,1,24,5,4,4,1,"happy",1,1,1,4,1,5,4,1,1,3,1,5,NA
"3060","097","30MonoWAV/30MonoF1.wav","negative","high",2,1,"TENDER",9,1,25,3,2,3,1,"fear",4,2,2,4,3,1,4,2,1,1,2,3,NA
"3061","097","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ASHAMED",10,1,26,2,3,3,2,"tender",2,2,1,3,1,3,2,2,1,1,1,2,NA
"3062","097","30MonoWAV/30MonoT1.wav","positive","low",4,13,"TENDER",11,1,27,1,2,2,3,"tender",2,2,1,2,1,3,3,2,1,3,2,1,NA
"3063","097","30MonoWAV/30MonoS4.wav","negative","low",3,12,"GUILTY",12,1,28,1,1,2,3,"sad",1,3,2,1,1,1,1,4,3,2,3,1,NA
"3064","097","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ALERT",13,1,29,4,3,2,2,"happy",2,1,1,2,1,3,4,1,2,3,1,3,NA
"3065","097","30MonoWAV/30MonoH3.wav","positive","high",1,7,"FRUSTRATED",14,1,30,4,3,2,2,"happy",2,2,2,4,3,3,4,1,1,2,2,4,NA
"3066","097","30MonoWAV/30MonoT3.wav","positive","low",4,15,"ANGRY",15,1,31,1,2,2,1,"tender",3,3,3,1,1,1,2,2,2,2,2,2,NA
"3067","098","30MonoWAV/30MonoS4.wav","negative","low",3,12,"GUILTY",0,0,0,1,2,2,2,"sad",1,1,1,1,1,2,1,2,2,3,1,1,NA
"3068","098","30MonoWAV/30MonoH3.wav","positive","high",1,7,"TENDER",1,0,1,4,4,4,1,"happy",1,1,1,4,1,4,5,1,1,1,1,4,NA
"3069","098","30MonoWAV/30MonoS1.wav","negative","low",3,9,"EXCITED",2,0,2,1,1,3,1,"sad",1,1,1,1,1,2,1,3,1,3,1,1,NA
"3070","098","30MonoWAV/30MonoH2.wav","positive","high",1,6,"ACTIVE",3,0,3,3,3,3,4,"happy",1,1,1,4,1,4,4,1,1,2,1,3,NA
"3071","098","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ACTIVE",4,0,4,2,2,2,1,"sad",1,1,1,1,1,1,1,3,1,2,1,1,NA
"3072","098","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANXIOUS",5,0,5,3,3,4,1,"tender",1,1,1,1,1,2,2,2,1,3,1,2,NA
"3073","098","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANXIOUS",6,0,6,2,3,2,1,"tender",1,1,1,1,1,2,1,2,1,3,1,2,NA
"3074","098","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ACTIVE",7,0,7,5,4,4,4,"happy",1,1,1,5,1,4,4,1,1,2,1,5,NA
"3075","098","30MonoWAV/30MonoT3.wav","positive","low",4,15,"ANXIOUS",8,0,8,2,3,4,1,"tender",1,1,1,2,1,3,1,2,1,4,1,1,NA
"3076","098","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ASHAMED",9,0,9,3,1,1,1,"fear",4,1,3,2,1,1,2,1,1,1,2,2,NA
"3077","098","30MonoWAV/30MonoS2.wav","negative","low",3,10,"TENDER",10,0,10,1,1,2,3,"sad",2,2,1,1,1,1,1,4,2,3,1,1,NA
"3078","098","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ANGRY",11,0,11,3,1,1,1,"fear",5,1,5,3,1,1,2,1,2,1,3,2,NA
"3079","098","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ALERT",12,0,12,4,1,1,4,"fear",5,1,5,4,1,1,3,2,2,1,1,3,NA
"3080","098","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ANXIOUS",13,0,13,3,2,3,1,"tender",1,1,1,1,1,2,2,3,1,4,1,3,NA
"3081","098","30MonoWAV/30MonoH4.wav","positive","high",1,8,"TENDER",14,0,14,5,5,4,2,"happy",1,1,1,4,1,4,4,1,1,2,1,4,NA
"3082","098","30MonoWAV/30MonoF4.wav","negative","high",2,4,"FRUSTRATED",15,0,15,5,4,2,1,"fear",4,1,1,3,1,2,4,1,1,2,1,4,NA
"3083","098","30MonoWAV/30MonoF3.wav","negative","high",2,3,"EXCITED",0,1,16,4,1,1,3,"fear",3,1,3,3,1,1,3,1,1,1,1,3,NA
"3084","098","30MonoWAV/30MonoS4.wav","negative","low",3,12,"ASHAMED",1,1,17,1,1,2,2,"sad",2,2,1,1,1,1,1,3,2,3,1,1,NA
"3085","098","30MonoWAV/30MonoS2.wav","negative","low",3,10,"SCARED",2,1,18,1,1,2,1,"sad",2,1,1,1,1,2,1,4,1,4,1,1,NA
"3086","098","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ASHAMED",3,1,19,1,2,2,2,"sad",3,2,2,2,1,1,1,4,2,1,1,1,NA
"3087","098","30MonoWAV/30MonoF1.wav","negative","high",2,1,"TENDER",4,1,20,5,4,2,1,"fear",5,1,4,5,1,2,1,1,1,1,1,4,NA
"3088","098","30MonoWAV/30MonoS3.wav","negative","low",3,11,"ANGRY",5,1,21,1,1,2,1,"sad",2,2,1,1,1,1,1,5,2,3,1,1,NA
"3089","098","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ANXIOUS",6,1,22,5,5,3,1,"happy",1,1,1,5,1,4,4,1,1,2,1,5,NA
"3090","098","30MonoWAV/30MonoF2.wav","negative","high",2,2,"TENDER",7,1,23,1,1,1,1,"fear",5,1,4,4,1,1,3,2,1,1,1,2,NA
"3091","098","30MonoWAV/30MonoH3.wav","positive","high",1,7,"HAPPY",8,1,24,5,5,4,4,"happy",1,1,1,5,1,4,4,1,1,3,1,4,NA
"3092","098","30MonoWAV/30MonoH2.wav","positive","high",1,6,"EXCITED",9,1,25,4,4,3,4,"happy",1,1,1,4,1,4,4,1,1,1,1,4,NA
"3093","098","30MonoWAV/30MonoT1.wav","positive","low",4,13,"TENDER",10,1,26,2,2,3,4,"tender",1,1,1,1,1,2,1,4,1,4,1,1,NA
"3094","098","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANXIOUS",11,1,27,3,3,4,1,"tender",1,1,1,3,1,4,1,3,1,3,1,2,NA
"3095","098","30MonoWAV/30MonoT3.wav","positive","low",4,15,"SAD",12,1,28,1,3,4,3,"tender",1,1,1,1,1,2,1,3,1,5,1,1,NA
"3096","098","30MonoWAV/30MonoH1.wav","positive","high",1,5,"HAPPY",13,1,29,4,4,4,4,"happy",2,1,1,5,1,4,4,1,1,3,1,4,NA
"3097","098","30MonoWAV/30MonoF4.wav","negative","high",2,4,"ASHAMED",14,1,30,5,2,2,1,"fear",5,1,4,4,1,1,4,2,1,1,1,4,NA
"3098","098","30MonoWAV/30MonoT4.wav","positive","low",4,16,"SAD",15,1,31,2,2,3,4,"tender",1,1,1,1,1,2,1,4,1,5,1,1,NA
"3099","099","30MonoWAV/30MonoH1.wav","positive","high",1,5,"ASHAMED",0,0,0,3,4,4,1,"happy",1,1,1,2,1,3,2,1,1,2,1,3,NA
"3100","099","30MonoWAV/30MonoT4.wav","positive","low",4,16,"ALERT",1,0,1,2,2,3,1,"tender",2,1,1,1,1,1,1,3,2,2,1,2,NA
"3101","099","30MonoWAV/30MonoS4.wav","negative","low",3,12,"FRUSTRATED",2,0,2,1,2,2,1,"sad",2,1,1,1,1,1,1,3,2,2,1,1,NA
"3102","099","30MonoWAV/30MonoF4.wav","negative","high",2,4,"GUILTY",3,0,3,3,1,1,1,"fear",3,1,2,3,2,1,3,1,1,1,1,2,NA
"3103","099","30MonoWAV/30MonoF1.wav","negative","high",2,1,"ANGRY",4,0,4,3,1,1,2,"fear",3,1,2,4,2,1,4,1,1,1,2,2,NA
"3104","099","30MonoWAV/30MonoS2.wav","negative","low",3,10,"SAD",5,0,5,1,2,2,3,"sad",3,3,2,1,3,1,1,3,2,1,1,1,NA
"3105","099","30MonoWAV/30MonoF3.wav","negative","high",2,3,"ACTIVE",6,0,6,2,1,2,3,"fear",4,1,3,3,2,1,3,2,1,1,1,2,NA
"3106","099","30MonoWAV/30MonoT1.wav","positive","low",4,13,"ANGRY",7,0,7,2,3,2,1,"tender",1,1,1,2,1,3,2,1,1,1,1,3,NA
"3107","099","30MonoWAV/30MonoH2.wav","positive","high",1,6,"SCARED",8,0,8,2,2,2,2,"happy",3,1,2,2,1,2,3,1,1,1,1,3,NA
"3108","099","30MonoWAV/30MonoT2.wav","positive","low",4,14,"ANGRY",9,0,9,2,3,3,1,"tender",2,1,1,2,1,2,2,1,2,3,1,2,NA
"3109","099","30MonoWAV/30MonoS1.wav","negative","low",3,9,"HAPPY",10,0,10,2,1,3,1,"sad",2,2,1,2,2,1,1,3,2,2,1,1,NA
"3110","099","30MonoWAV/30MonoH3.wav","positive","high",1,7,"TENDER",11,0,11,3,4,4,2,"happy",2,1,1,3,1,3,3,1,1,2,1,4,NA
"3111","099","30MonoWAV/30MonoT3.wav","positive","low",4,15,"HAPPY",12,0,12,2,2,2,2,"tender",2,1,1,1,1,2,1,1,1,3,1,2,NA
"3112","099","30MonoWAV/30MonoH4.wav","positive","high",1,8,"ALERT",13,0,13,3,3,3,1,"happy",1,1,1,1,1,3,3,1,1,2,1,3,NA
"3113","099","30MonoWAV/30MonoS3.wav","negative","low",3,11,"EXCITED",14,0,14,2,1,2,1,"sad",4,2,2,3,2,1,1,3,2,2,2,1,NA
"3114","099","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ANGRY",15,0,15,2,1,1,2,"fear",4,1,2,5,2,1,2,1,2,2,2,2,NA
"3115","099","30MonoWAV/30MonoT1.wav","positive","low",4,13,"GUILTY",0,1,16,2,2,3,1,"tender",2,1,1,2,1,3,2,2,1,3,1,2,NA
"3116","099","30MonoWAV/30MonoS2.wav","negative","low",3,10,"FRUSTRATED",1,1,17,2,2,2,1,"sad",2,1,2,3,1,1,2,2,1,2,1,3,NA
"3117","099","30MonoWAV/30MonoF1.wav","negative","high",2,1,"FRUSTRATED",2,1,18,3,1,2,2,"fear",5,1,3,4,1,1,3,1,1,1,2,3,NA
"3118","099","30MonoWAV/30MonoT3.wav","positive","low",4,15,"TENDER",3,1,19,2,2,2,2,"tender",2,1,3,3,1,1,2,3,2,2,2,1,NA
"3119","099","30MonoWAV/30MonoS1.wav","negative","low",3,9,"ANXIOUS",4,1,20,2,1,2,3,"sad",3,2,3,2,1,1,1,3,3,1,2,2,NA
"3120","099","30MonoWAV/30MonoH1.wav","positive","high",1,5,"HAPPY",5,1,21,3,3,2,3,"happy",2,1,1,2,1,3,3,1,1,2,1,4,NA
"3121","099","30MonoWAV/30MonoF2.wav","negative","high",2,2,"ALERT",6,1,22,2,1,2,4,"fear",3,1,3,4,2,1,3,2,2,1,2,2,NA
"3122","099","30MonoWAV/30MonoF3.wav","negative","high",2,3,"SAD",7,1,23,2,1,1,2,"fear",3,1,3,3,3,1,3,2,2,1,1,2,NA
"3123","099","30MonoWAV/30MonoH3.wav","positive","high",1,7,"HAPPY",8,1,24,3,2,2,2,"happy",3,1,1,1,1,2,3,1,1,2,1,3,NA
"3124","099","30MonoWAV/30MonoT2.wav","positive","low",4,14,"TENDER",9,1,25,2,1,2,2,"tender",3,2,2,2,2,1,1,3,2,2,1,1,NA
"3125","099","30MonoWAV/30MonoS4.wav","negative","low",3,12,"SCARED",10,1,26,1,1,1,1,"sad",2,2,1,1,2,1,1,2,2,2,2,1,NA
